symbol,entry_time,entry_price,stake,amount,score,layers,max_rate,peak_profit_pct,signal_tag,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
JTO_USDT,2026-06-28 15:05:00+00:00,0.8466,1.0,1.1788329789747225,196.65286716212563,"(True, False, False)",0.855,0.9922041105598822,v4_l100,2026-06-29 03:05:00+00:00,0.8344,stale_half_day,-1.4410583510512625,-0.016381762343491535,12.0
BRETT_USDT,2026-06-28 17:05:00+00:00,0.005519,1.0,180.8298604819714,124.09299682892512,"(True, False, False)",0.005531,0.21743069396631143,v4_l100,2026-06-29 05:05:00+00:00,0.005272,stale_half_day,-4.475448450806303,-0.046664975539046916,12.0
ARC_USDT,2026-06-28 19:10:00+00:00,0.08848,1.0,11.279385171790235,41.00378539275168,"(True, False, False)",0.08896,0.5424954792043335,v4_l100,2026-06-29 07:10:00+00:00,0.08689,stale_half_day,-1.7970162748643852,-0.019934222423146575,12.0
SLX_USDT,2026-06-28 21:10:00+00:00,0.58167,1.0,1.7157494799456736,88.97616016834216,"(True, False, False)",0.66132,13.693331270307906,v4_l100,2026-06-29 08:30:00+00:00,0.54841,dud_early,-5.718018807915152,-0.05906582770299318,11.333333333333334
GWEI_USDT,2026-06-28 10:55:00+00:00,0.13975,1.0,7.141323792486583,96.16834446360255,"(True, False, False)",0.22516,61.11627906976742,v4_l100,2026-06-29 10:15:00+00:00,0.20015,pullback_exit,43.220035778175294,0.42933595706618943,23.333333333333332
SQD_USDT,2026-06-29 01:10:00+00:00,0.03335,1.0,29.925037481259373,35.20556211307138,"(True, False, False)",0.03484,4.4677661169415455,v4_l100,2026-06-29 13:40:00+00:00,0.0333,stale_half_day,-0.14992503748124286,-0.0034962518740628834,12.5
AAVE_USDT,2026-06-28 23:10:00+00:00,91.15,1.0,0.010948985189248491,40.189688405450056,"(True, False, False)",94.66,3.8507953922106313,v4_l100,2026-06-29 14:00:00+00:00,90.01,stale_half_day,-1.250685682940209,-0.014481843115743298,14.833333333333334
NAORIS_USDT,2026-06-29 05:10:00+00:00,0.04074,1.0,24.49680903289151,167.3297356175942,"(True, False, False)",0.04132,1.4236622484045267,v4_l100,2026-06-29 17:10:00+00:00,0.03969,stale_half_day,-2.5773195876288546,-0.027721649484536037,12.0
EDGEX_USDT,2026-06-29 07:10:00+00:00,0.287,1.0,3.477351916376307,91.41060670992826,"(True, False, False)",0.2905,1.2195121951219525,v4_l100,2026-06-29 20:10:00+00:00,0.2863,stale_half_day,-0.24390243902438274,-0.00443414634146333,13.0
TAG_USDT,2026-06-29 09:10:00+00:00,0.0010125,1.0,985.6790123456791,206.35393783373024,"(True, False, False)",0.0011023,8.869135802469149,v4_l100,2026-06-29 21:10:00+00:00,0.0010048,stale_half_day,-0.7604938271604963,-0.00958972839506167,12.0
