symbol,entry_time,entry_price,stake,amount,score,rules,tag,max_rate,peak_profit,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours,peak_profit_pct
SKYAI_USDT,2026-06-26 13:35:00+00:00,0.3431,1.0,2.9087729524919848,85.0,4,moji_medium,0.3624,0.05625182162634795,2026-06-26 20:00:00+00:00,0.3616,roi_360min,5.392013990090342,0.051812299621101676,6.416666666666667,5.625182162634795
STG_USDT,2026-06-26 09:45:00+00:00,0.1656,1.0,6.026570048309178,105.0,5,moji_strong,0.1749,0.05615942028985509,2026-06-26 20:30:00+00:00,0.1749,roi_360min,5.6159420289855095,0.05404710144927538,10.75,5.6159420289855095
AIA_USDT,2026-06-26 05:30:00+00:00,0.05061,1.0,19.71942303892511,100.0,4,moji_strong,0.05175,0.02252519264967388,2026-06-26 20:35:00+00:00,0.05051,stale_half_day,-0.1975894092076721,-0.003971942303892639,15.083333333333334,2.252519264967388
PRO_USDT,2026-06-26 11:30:00+00:00,0.3438,1.0,2.9028504944735314,100.0,4,moji_strong,0.3632,0.05642815590459578,2026-06-26 21:45:00+00:00,0.3632,roi_360min,5.642815590459578,0.05431529959278669,10.25,5.642815590459578
WAL_USDT,2026-06-26 10:30:00+00:00,0.03099,1.0,32.203936753791545,135.0,6,moji_strong,0.03255,0.05033881897386261,2026-06-27 01:10:00+00:00,0.03255,roi_360min,5.0338818973862605,0.04823814133591475,14.666666666666666,5.0338818973862605
LAB_USDT,2026-06-27 01:10:00+00:00,20.669,1.0,0.048284871062944504,85.0,4,moji_medium,20.792,0.005950941022787803,2026-06-27 01:40:00+00:00,18.291,stoploss,-11.505152644056317,-0.11682142338768198,0.5,0.5950941022787803
CHEEL_USDT,2026-06-26 14:10:00+00:00,0.3729,1.0,2.6763207294180744,75.0,3,moji_medium,0.3813,0.02252614641995163,2026-06-27 02:10:00+00:00,0.3682,stale_half_day,-1.2603915258782465,-0.014578707428264948,12.0,2.252614641995163
BSV_USDT,2026-06-26 12:30:00+00:00,10.97,1.0,0.090975387420237,100.0,4,moji_strong,11.53,0.051048313582497604,2026-06-27 02:15:00+00:00,11.53,roi_360min,5.10483135824976,0.04894621695533252,13.75,5.10483135824976
CHZ_USDT,2026-06-26 14:25:00+00:00,0.018165,1.0,54.94082025873933,70.0,3,moji_medium,0.018423,0.014203137902559747,2026-06-27 02:25:00+00:00,0.018027,stale_half_day,-0.7597027250206398,-0.009581833195705936,12.0,1.4203137902559746
CHIP_USDT,2026-06-26 15:15:00+00:00,0.02962,1.0,33.693450371370695,100.0,4,moji_strong,0.03023,0.020594193112761627,2026-06-27 03:15:00+00:00,0.02953,stale_half_day,-0.30384875084402363,-0.005032410533423404,12.0,2.0594193112761627
MYX_USDT,2026-06-27 01:40:00+00:00,0.08759,1.0,11.393994748258933,110.0,5,moji_strong,0.10115,0.15481219317273665,2026-06-27 03:40:00+00:00,0.09962,roi_120min,13.734444571298093,0.13506975682155486,2.0,15.481219317273665
STBL_USDT,2026-06-26 16:15:00+00:00,0.02422,1.0,41.2056151940545,115.0,5,moji_strong,0.02422,0.0,2026-06-27 04:15:00+00:00,0.02383,stale_half_day,-1.6102394715111397,-0.018070189925681213,12.0,0.0
COAI_USDT,2026-06-26 20:35:00+00:00,0.2777,1.0,3.593806265754411,115.0,5,moji_strong,0.2918,0.0507742167806986,2026-06-27 04:50:00+00:00,0.2918,roi_360min,5.07742167806986,0.04867266834713724,8.25,5.07742167806986
PENGU_USDT,2026-06-26 17:05:00+00:00,0.006206,1.0,160.81211730583308,105.0,5,moji_strong,0.006339,0.021430873348372594,2026-06-27 05:25:00+00:00,0.006203,stale_half_day,-0.04834031582338916,-0.002482436351917472,12.333333333333334,2.143087334837259
UNI_USDT,2026-06-26 17:25:00+00:00,3.02,1.0,0.3304635761589404,135.0,6,moji_strong,3.023,0.0009933774834437463,2026-06-27 05:25:00+00:00,2.934,stale_half_day,-2.847682119205293,-0.030419867549668855,12.0,0.09933774834437463
JUP_USDT,2026-06-26 15:00:00+00:00,0.22406,1.0,4.454164063197358,100.0,4,moji_strong,0.23566,0.05177184682674283,2026-06-27 05:45:00+00:00,0.224,stale_half_day,-0.02677854146211037,-0.0022672498437918964,14.75,5.177184682674283
BRETT_USDT,2026-06-26 18:45:00+00:00,0.005385,1.0,185.32961931290623,115.0,5,moji_strong,0.005418,0.006128133704735384,2026-06-27 06:50:00+00:00,0.005384,stale_half_day,-0.01857010213556421,-0.002185329619312948,12.083333333333334,0.6128133704735383
NAORIS_USDT,2026-06-26 11:55:00+00:00,0.0383,1.0,26.057441253263708,115.0,5,moji_strong,0.04065,0.0613577023498694,2026-06-27 07:00:00+00:00,0.04065,roi_360min,6.13577023498694,0.05923498694516982,19.083333333333332,6.13577023498694
BSV_USDT,2026-06-27 02:25:00+00:00,11.63,1.0,0.08581255374032673,135.0,6,moji_strong,13.33,0.14617368873602746,2026-06-27 07:15:00+00:00,13.33,roi_120min,14.617368873602747,0.14388134135855535,4.833333333333333,14.617368873602747
KGEN_USDT,2026-06-26 21:10:00+00:00,0.18541,1.0,5.382665444150801,100.0,4,moji_strong,0.19566,0.05528288657569715,2026-06-27 10:50:00+00:00,0.19566,roi_360min,5.528288657569715,0.053172320802545636,13.666666666666666,5.528288657569715
NAORIS_USDT,2026-06-27 07:00:00+00:00,0.04065,1.0,24.551045510455104,90.0,4,moji_strong,0.04195,0.0319803198031981,2026-06-27 13:00:00+00:00,0.03825,dud_early,-5.904059040590404,-0.060922509225092236,6.0,3.1980319803198096
B_USDT,2026-06-27 07:30:00+00:00,0.24649,1.0,4.048845794961256,115.0,5,moji_strong,0.2468,0.0012576575114609304,2026-06-27 13:30:00+00:00,0.23337,dud_early,-5.322731145279725,-0.05512085682989165,6.0,0.12576575114609304
GWEI_USDT,2026-06-27 02:10:00+00:00,0.13273,1.0,7.519023581707226,105.0,5,moji_strong,0.13439,0.012506592330294754,2026-06-27 14:15:00+00:00,0.13258,stale_half_day,-0.11301137647855308,-0.0031278535372559757,12.083333333333334,1.2506592330294755
DOT_USDT,2026-06-27 02:40:00+00:00,0.86,1.0,1.1604651162790698,100.0,4,moji_strong,0.8608,0.0009302325581395615,2026-06-27 14:40:00+00:00,0.8452,stale_half_day,-1.7209302325581437,-0.019174883720930347,12.0,0.09302325581395615
FARTCOIN_USDT,2026-06-27 03:20:00+00:00,0.13284,1.0,7.512797350195723,135.0,6,moji_strong,0.13375,0.006850346281240546,2026-06-27 15:30:00+00:00,0.13272,stale_half_day,-0.09033423667570685,-0.0029015356820235594,12.166666666666666,0.6850346281240546
EIGEN_USDT,2026-06-27 04:50:00+00:00,0.2269,1.0,4.398413397972675,115.0,5,moji_strong,0.239,0.05332745702952843,2026-06-27 15:35:00+00:00,0.239,roi_360min,5.332745702952843,0.0512208021154692,10.75,5.332745702952843
TRUMP_USDT,2026-06-27 03:55:00+00:00,1.73,1.0,0.576878612716763,100.0,4,moji_strong,1.737,0.004046242774566542,2026-06-27 15:55:00+00:00,1.701,stale_half_day,-1.6763005780346771,-0.018729479768786028,12.0,0.40462427745665425
CHZ_USDT,2026-06-27 04:10:00+00:00,0.018093,1.0,55.15945393246006,100.0,4,moji_strong,0.01834,0.01365168849831411,2026-06-27 16:10:00+00:00,0.018034,stale_half_day,-0.32609296412977407,-0.005254407782015136,12.0,1.3651688498314112
ZK_USDT,2026-06-27 04:35:00+00:00,0.01056,1.0,94.50757575757576,100.0,4,moji_strong,0.01056,0.0,2026-06-27 16:35:00+00:00,0.01037,stale_half_day,-1.7992424242424168,-0.019956439393939318,12.0,0.0
HNT_USDT,2026-06-27 07:15:00+00:00,0.252,1.0,3.9603174603174605,135.0,6,moji_strong,0.2687,0.06626984126984124,2026-06-27 16:55:00+00:00,0.268,roi_360min,6.349206349206354,0.06136507936507929,9.666666666666666,6.626984126984124
ADA_USDT,2026-06-26 13:55:00+00:00,0.1457,1.0,6.849691146190803,100.0,4,moji_strong,0.14949,0.026012354152367988,2026-06-27 17:00:00+00:00,0.14712,stale_dud,0.9746053534660293,0.007726561427590983,27.083333333333332,2.6012354152367987
ATH_USDT,2026-06-26 20:20:00+00:00,0.004275,1.0,233.4502923976608,120.0,5,moji_strong,0.00437,0.022222222222222126,2026-06-27 17:00:00+00:00,0.004263,stale_half_day,-0.2807017543859616,-0.004801403508771895,20.666666666666668,2.2222222222222126
BERA_USDT,2026-06-27 05:30:00+00:00,0.2142,1.0,4.659197012138189,135.0,6,moji_strong,0.2191,0.022875816993463995,2026-06-27 17:30:00+00:00,0.2121,stale_half_day,-0.9803921568627407,-0.011784313725490159,12.0,2.2875816993463993
AIN_USDT,2026-06-27 10:50:00+00:00,0.07798,1.0,12.798153372659657,80.0,3,moji_medium,0.08567,0.09861502949474228,2026-06-27 17:35:00+00:00,0.0819,roi_360min,5.0269299820466875,0.04816876122082592,6.75,9.861502949474229
ARB_USDT,2026-06-26 16:00:00+00:00,0.07385,1.0,13.513879485443466,100.0,4,moji_strong,0.07582,0.026675693974272167,2026-06-27 18:00:00+00:00,0.07455,stale_dud,0.9478672985782075,0.007459715639810627,26.0,2.6675693974272168
CRO_USDT,2026-06-27 05:45:00+00:00,0.05511,1.0,18.10923607330793,70.0,3,moji_medium,0.05567,0.010161495191435275,2026-06-27 18:20:00+00:00,0.05503,stale_half_day,-0.14516421702049853,-0.0034487388858646106,12.583333333333334,1.0161495191435275
ZRO_USDT,2026-06-27 06:35:00+00:00,0.8151,1.0,1.224389645442277,100.0,4,moji_strong,0.8168,0.0020856336645809393,2026-06-27 18:35:00+00:00,0.7752,stale_half_day,-4.8951048951049,-0.0508531468531469,12.0,0.20856336645809392
HMSTR_USDT,2026-06-27 13:00:00+00:00,0.0001843,1.0,5415.084102007596,135.0,6,moji_strong,0.0001882,0.021161150298426405,2026-06-28 01:00:00+00:00,0.0001835,stale_half_day,-0.4340748779164511,-0.00633206728160618,12.0,2.1161150298426405
DYDX_USDT,2026-06-27 13:30:00+00:00,0.15441,1.0,6.463311961660515,100.0,4,moji_strong,0.15726,0.01845735379832925,2026-06-28 01:30:00+00:00,0.15089,stale_half_day,-2.2796451007059098,-0.02475085810504496,12.0,1.845735379832925
GALA_USDT,2026-06-27 14:15:00+00:00,0.002313,1.0,431.4742758322525,70.0,3,moji_medium,0.00232,0.00302637267617815,2026-06-28 02:15:00+00:00,0.002262,stale_half_day,-2.204928664072626,-0.024005188067444783,12.0,0.302637267617815
MANTA_USDT,2026-06-27 18:00:00+00:00,0.08249,1.0,12.098436174081709,110.0,5,moji_strong,0.08678,0.05200630379439935,2026-06-28 03:05:00+00:00,0.08678,roi_360min,5.200630379439935,0.049902291186810555,9.083333333333334,5.200630379439935
CHIP_USDT,2026-06-27 15:30:00+00:00,0.0311,1.0,32.09003215434084,135.0,6,moji_strong,0.03118,0.002572347266881036,2026-06-28 03:30:00+00:00,0.03067,stale_half_day,-1.3826366559485526,-0.01579871382636655,12.0,0.2572347266881036
AKT_USDT,2026-06-27 15:45:00+00:00,0.6839,1.0,1.4592776721742946,135.0,6,moji_strong,0.6844,0.000731101038163556,2026-06-28 03:45:00+00:00,0.659,stale_half_day,-3.6408831700540905,-0.03833601403713982,12.0,0.0731101038163556
CYS_USDT,2026-06-27 22:00:00+00:00,0.3361,1.0,2.969354358821779,115.0,5,moji_strong,0.3586,0.06694436179708409,2026-06-28 04:00:00+00:00,0.3536,roi_360min,5.206783695328776,0.04996370127938099,6.0,6.694436179708409
PUMP_USDT,2026-06-27 16:00:00+00:00,0.0014014,1.0,712.1449978592836,135.0,6,moji_strong,0.0014433,0.029898672755815685,2026-06-28 04:05:00+00:00,0.0013967,stale_half_day,-0.33537890680746707,-0.0053470814899385655,12.083333333333334,2.9898672755815685
WLFI_USDT,2026-06-27 16:20:00+00:00,0.05926,1.0,16.841039487006412,100.0,4,moji_strong,0.05926,0.0,2026-06-28 04:20:00+00:00,0.05818,stale_half_day,-1.8224772190347582,-0.020188322645966927,12.0,0.0
PIEVERSE_USDT,2026-06-28 03:30:00+00:00,0.8772,1.0,1.1377108983128135,115.0,5,moji_strong,0.8931,0.018125854993160082,2026-06-28 04:30:00+00:00,0.7921,stoploss,-9.70132238942088,-0.09881919744642031,1.0,1.8125854993160082
ACN1_USDT,2026-06-27 16:45:00+00:00,0.006257,1.0,159.50135847850407,70.0,3,moji_medium,0.006265,0.0012785680038355964,2026-06-28 04:45:00+00:00,0.006248,stale_half_day,-0.14383890043152192,-0.0034355122263066695,12.0,0.12785680038355965
JTO_USDT,2026-06-27 21:20:00+00:00,0.8352,1.0,1.1949233716475094,70.0,3,moji_medium,0.84,0.005747126436781508,2026-06-28 04:50:00+00:00,0.7933,dud_early,-5.016762452107285,-0.05206728927203064,7.5,0.5747126436781508
XCN_USDT,2026-06-27 18:50:00+00:00,0.003992,1.0,250.0,115.0,5,moji_strong,0.003992,0.0,2026-06-28 05:25:00+00:00,0.003788,dud_early,-5.110220440881758,-0.05300000000000005,10.583333333333334,0.0
KAS_USDT,2026-06-27 17:40:00+00:00,0.02835,1.0,35.20282186948854,100.0,4,moji_strong,0.02925,0.0317460317460318,2026-06-28 05:40:00+00:00,0.02784,stale_half_day,-1.7989417989417988,-0.019953439153439168,12.0,3.17460317460318
NEAR_USDT,2026-06-27 14:40:00+00:00,1.87,1.0,0.5336898395721925,135.0,6,moji_strong,1.939,0.036898395721925104,2026-06-28 06:10:00+00:00,1.856,stale_half_day,-0.7486631016042786,-0.00947165775401071,15.5,3.6898395721925104
PI_USDT,2026-06-27 18:15:00+00:00,0.13356,1.0,7.472297094938604,135.0,6,moji_strong,0.13356,0.0,2026-06-28 06:10:00+00:00,0.12676,dud_early,-5.091344713986223,-0.0528116202455825,11.916666666666666,0.0
BAS_USDT,2026-06-28 06:20:00+00:00,0.051176,1.0,19.501328747850554,115.0,5,moji_strong,0.055021,0.07513287478505552,2026-06-28 07:35:00+00:00,0.046985,stoploss,-8.189385649523215,-0.08373006878224176,1.25,7.513287478505553
MANTA_USDT,2026-06-28 03:05:00+00:00,0.08678,1.0,11.500345701774602,135.0,6,moji_strong,0.09124,0.05139433049089659,2026-06-28 09:20:00+00:00,0.09124,roi_360min,5.139433049089659,0.04929154182991469,6.25,5.139433049089659
VSN_USDT,2026-06-26 22:00:00+00:00,0.03011,1.0,33.14513450680837,95.0,4,moji_strong,0.03165,0.051145798737960685,2026-06-28 09:30:00+00:00,0.03165,roi_360min,5.114579873796068,0.049043507140484666,35.5,5.114579873796068
ALGO_USDT,2026-06-27 20:50:00+00:00,0.08798,1.0,11.343487156171857,70.0,3,moji_medium,0.08909,0.012616503750852465,2026-06-28 09:30:00+00:00,0.08774,stale_half_day,-0.27278927028870664,-0.00472243691748131,12.666666666666666,1.2616503750852464
PUMP_USDT,2026-06-28 04:50:00+00:00,0.0014259,1.0,699.908829511186,110.0,5,moji_strong,0.0015147,0.06227645697454239,2026-06-28 10:50:00+00:00,0.001502,roi_360min,5.336980152885909,0.051263061925801434,6.0,6.227645697454239
B_USDT,2026-06-28 03:45:00+00:00,0.23317,1.0,4.280138954410945,75.0,3,moji_medium,0.23333,0.0006861946219497416,2026-06-28 11:50:00+00:00,0.22141,dud_early,-5.0435304713299285,-0.05233443410387262,8.083333333333334,0.06861946219497415
AIOT_USDT,2026-06-28 01:40:00+00:00,0.05072,1.0,19.676656151419557,100.0,4,moji_strong,0.05418,0.0682176656151419,2026-06-28 11:55:00+00:00,0.05418,roi_360min,6.821766561514191,0.06608123028391155,10.25,6.821766561514191
CC_USDT,2026-06-27 19:05:00+00:00,0.15205,1.0,6.563630384741861,100.0,4,moji_strong,0.15536,0.021769154883262136,2026-06-28 12:15:00+00:00,0.1518,stale_half_day,-0.16441959881617904,-0.0036409075961855164,17.166666666666668,2.1769154883262134
B2_USDT,2026-06-28 01:05:00+00:00,0.5298,1.0,1.883729709324273,70.0,3,moji_medium,0.5326,0.005285013212532868,2026-06-28 13:05:00+00:00,0.5196,stale_half_day,-1.9252548131370513,-0.021214043035107766,12.0,0.5285013212532867
GWEI_USDT,2026-06-28 10:25:00+00:00,0.14616,1.0,6.828133552271483,115.0,5,moji_strong,0.16083,0.10036945812807874,2026-06-28 14:00:00+00:00,0.16083,roi_120min,10.036945812807874,0.09816871921182257,3.5833333333333335,10.036945812807874
HFT_USDT,2026-06-28 02:15:00+00:00,0.008581,1.0,116.30346113506585,70.0,3,moji_medium,0.008714,0.015499359049061816,2026-06-28 15:05:00+00:00,0.008571,stale_half_day,-0.11653653420346803,-0.0031630346113505903,12.833333333333334,1.5499359049061816
SEI_USDT,2026-06-28 04:15:00+00:00,0.0505,1.0,19.762376237623762,100.0,4,moji_strong,0.05069,0.0037623762376236777,2026-06-28 16:15:00+00:00,0.04969,stale_half_day,-1.603960396039614,-0.018007524752475357,12.0,0.37623762376236775
PROVE_USDT,2026-06-28 04:30:00+00:00,0.1943,1.0,5.136387030365414,100.0,4,moji_strong,0.1943,0.0,2026-06-28 16:30:00+00:00,0.1918,stale_half_day,-1.2866700977869285,-0.014840967575913466,12.0,0.0
ZORA_USDT,2026-06-28 05:10:00+00:00,0.007512,1.0,132.85410010649628,135.0,6,moji_strong,0.007817,0.040601703940362055,2026-06-28 17:10:00+00:00,0.007406,stale_half_day,-1.4110756123535586,-0.0160825346112885,12.0,4.060170394036206
WXT_USDT,2026-06-28 05:30:00+00:00,0.00174,1.0,573.5632183908046,70.0,3,moji_medium,0.001747,0.004022988505747162,2026-06-28 17:30:00+00:00,0.00173,stale_half_day,-0.5747126436781624,-0.007735632183908048,12.0,0.4022988505747162
CHIP_USDT,2026-06-28 05:45:00+00:00,0.031,1.0,32.193548387096776,95.0,4,moji_strong,0.03275,0.05645161290322586,2026-06-28 17:45:00+00:00,0.02981,stale_half_day,-3.838709677419355,-0.04031032258064515,12.0,5.645161290322586
LIT_USDT,2026-06-28 09:20:00+00:00,1.8338,1.0,0.5442251063365688,105.0,5,moji_strong,1.8377,0.0021267313774674403,2026-06-28 18:35:00+00:00,1.7364,dud_early,-5.311375286290771,-0.0550075253571819,9.25,0.21267313774674404
AIO_USDT,2026-06-28 06:55:00+00:00,0.09718,1.0,10.26960279892982,100.0,4,moji_strong,0.10005,0.029532825684297156,2026-06-28 18:55:00+00:00,0.09485,stale_half_day,-2.3976126775056583,-0.02592817452150642,12.0,2.9532825684297155
ORDI_USDT,2026-06-28 07:35:00+00:00,3.205,1.0,0.31138845553822153,135.0,6,moji_strong,3.263,0.018096723868954705,2026-06-28 19:35:00+00:00,3.135,stale_half_day,-2.1840873634945486,-0.023797191887675595,12.0,1.8096723868954705
ALT_USDT,2026-06-28 12:35:00+00:00,0.00594,1.0,168.013468013468,115.0,5,moji_strong,0.00594,0.0,2026-06-28 19:40:00+00:00,0.005642,dud_early,-5.016835016835011,-0.052068013468013374,7.083333333333333,0.0
AIA_USDT,2026-06-28 10:10:00+00:00,0.05259,1.0,18.976991823540597,70.0,3,moji_medium,0.05259,0.0,2026-06-28 22:10:00+00:00,0.05088,stale_half_day,-3.2515687393040436,-0.034450656018254366,12.0,0.0
CHZ_USDT,2026-06-28 10:50:00+00:00,0.01796,1.0,55.56792873051225,100.0,4,moji_strong,0.01796,0.0,2026-06-28 22:50:00+00:00,0.01714,stale_half_day,-4.565701559020051,-0.04756570155902007,12.0,0.0
OPG_USDT,2026-06-28 16:15:00+00:00,0.1328,1.0,7.515060240963855,135.0,6,moji_strong,0.13874,0.04472891566265061,2026-06-28 22:50:00+00:00,0.12601,dud_early,-5.112951807228908,-0.05302725903614447,6.583333333333333,4.472891566265061
ARB_USDT,2026-06-28 11:50:00+00:00,0.07449,1.0,13.397771512954758,100.0,4,moji_strong,0.07449,0.0,2026-06-28 23:50:00+00:00,0.074,stale_half_day,-0.6578064169687264,-0.008564908041347907,12.0,0.0
TRX_USDT,2026-06-28 12:20:00+00:00,0.32424,1.0,3.077966938070565,70.0,3,moji_medium,0.32454,0.0009252405625463314,2026-06-29 00:20:00+00:00,0.3219,stale_half_day,-0.72168763878607,-0.009202442635084962,12.0,0.09252405625463314
AERO_USDT,2026-06-28 13:10:00+00:00,0.4869,1.0,2.0497021975765044,135.0,6,moji_strong,0.4966,0.019921955226945957,2026-06-29 01:10:00+00:00,0.4757,stale_half_day,-2.300266995276235,-0.024956664612856838,12.0,1.9921955226945958
ARIA_USDT,2026-06-28 14:00:00+00:00,0.02653,1.0,37.617791179796455,115.0,5,moji_strong,0.02701,0.018092725216735685,2026-06-29 02:00:00+00:00,0.02581,stale_half_day,-2.7139087825103725,-0.02908480964945359,12.0,1.8092725216735686
GT_USDT,2026-06-28 15:05:00+00:00,6.58,1.0,0.15167173252279634,100.0,4,moji_strong,6.59,0.0015197568389057428,2026-06-29 03:05:00+00:00,6.55,stale_half_day,-0.4559270516717363,-0.006550151975683871,12.0,0.15197568389057428
ARC_USDT,2026-06-28 17:00:00+00:00,0.08866,1.0,11.256485450033837,120.0,5,moji_strong,0.08896,0.003383713061132356,2026-06-29 05:00:00+00:00,0.08721,stale_half_day,-1.6354613128806754,-0.018321903902549064,12.0,0.3383713061132356
CHEEL_USDT,2026-06-28 17:20:00+00:00,0.3679,1.0,2.712693666757271,100.0,4,moji_strong,0.3712,0.008969828757814541,2026-06-29 05:20:00+00:00,0.3649,stale_half_day,-0.8154389779831483,-0.010138081000271804,12.0,0.8969828757814541
IP_USDT,2026-06-28 17:40:00+00:00,0.3137,1.0,3.181383487408352,100.0,4,moji_strong,0.3174,0.011794708320051122,2026-06-29 05:40:00+00:00,0.3136,stale_half_day,-0.031877590054188394,-0.002318138348740728,12.0,1.1794708320051122
FB_USDT,2026-06-28 04:00:00+00:00,0.3672,1.0,2.7178649237472765,100.0,4,moji_strong,0.377,0.026688453159041326,2026-06-29 05:50:00+00:00,0.3701,stale_dud,0.7897603485838666,0.0058818082788669734,25.833333333333332,2.6688453159041328
FARTCOIN_USDT,2026-06-28 23:30:00+00:00,0.13117,1.0,7.608447053442098,100.0,4,moji_strong,0.14066,0.07234886025768085,2026-06-29 05:50:00+00:00,0.13784,roi_360min,5.085004193031929,0.04874834184645871,6.333333333333333,7.234886025768085
ZEST_USDT,2026-06-29 00:15:00+00:00,0.25496,1.0,3.9143395042359583,85.0,4,moji_medium,0.25754,0.010119234389708076,2026-06-29 06:15:00+00:00,0.24044,dud_early,-5.695010982114853,-0.05883620960150626,6.0,1.0119234389708076
ACN1_USDT,2026-06-28 18:25:00+00:00,0.00636,1.0,156.91823899371067,100.0,4,moji_strong,0.006635,0.043238993710691835,2026-06-29 06:25:00+00:00,0.006309,stale_half_day,-0.8018867924528275,-0.010002830188679313,12.0,4.323899371069183
PYTH_USDT,2026-06-29 00:40:00+00:00,0.03403,1.0,29.3270643549809,70.0,3,moji_medium,0.03608,0.060240963855421784,2026-06-29 06:40:00+00:00,0.03592,roi_360min,5.553923009109617,0.05342815163091408,6.0,6.024096385542179
TAG_USDT,2026-06-28 19:55:00+00:00,0.0009036,1.0,1104.4710048694112,70.0,3,moji_medium,0.0009489,0.05013280212483408,2026-06-29 06:55:00+00:00,0.0009489,roi_360min,5.013280212483408,0.04803253652058448,11.0,5.013280212483408
ZIG_USDT,2026-06-28 19:10:00+00:00,0.04632,1.0,21.545768566493955,70.0,3,moji_medium,0.04654,0.004749568221070768,2026-06-29 07:10:00+00:00,0.04623,stale_half_day,-0.19430051813471458,-0.00393911917098444,12.0,0.47495682210707674
ORDI_USDT,2026-06-29 01:35:00+00:00,3.241,1.0,0.3079296513421783,135.0,6,moji_strong,3.411,0.05245294662141312,2026-06-29 08:00:00+00:00,3.411,roi_360min,5.245294662141312,0.05034804072817045,6.416666666666667,5.245294662141312
ALGO_USDT,2026-06-28 20:25:00+00:00,0.0874,1.0,11.418764302059495,100.0,4,moji_strong,0.09007,0.030549199084668098,2026-06-29 08:25:00+00:00,0.08636,stale_half_day,-1.1899313501144155,-0.013875514874141848,12.0,3.0549199084668097
ZRO_USDT,2026-06-28 23:45:00+00:00,0.7775,1.0,1.2836012861736334,135.0,6,moji_strong,0.7975,0.025723472668810313,2026-06-29 11:45:00+00:00,0.7644,stale_half_day,-1.6848874598070742,-0.01881517684887457,12.0,2.572347266881031
ZAMA_USDT,2026-06-29 00:00:00+00:00,0.03081,1.0,32.39208049334631,75.0,3,moji_medium,0.03098,0.00551768906199286,2026-06-29 12:00:00+00:00,0.03032,stale_half_day,-1.5903927296332387,-0.01787211944173972,12.0,0.551768906199286
ARIA_USDT,2026-06-29 03:05:00+00:00,0.02655,1.0,37.5894538606403,115.0,5,moji_strong,0.02797,0.053483992467043225,2026-06-29 15:35:00+00:00,0.02797,roi_360min,5.348399246704322,0.05137702448210901,12.5,5.348399246704322
ASTER_USDT,2026-06-29 05:50:00+00:00,0.6333,1.0,1.5758724143375968,75.0,3,moji_medium,0.635,0.0026843518079899494,2026-06-29 17:50:00+00:00,0.6283,stale_half_day,-0.7895152376440873,-0.009879362071688047,12.0,0.2684351807989949
KAT_USDT,2026-06-29 06:05:00+00:00,0.004992,1.0,199.9198717948718,100.0,4,moji_strong,0.005018,0.00520833333333333,2026-06-29 18:05:00+00:00,0.004971,stale_half_day,-0.42067307692308065,-0.00619831730769238,12.0,0.5208333333333329
DYDX_USDT,2026-06-29 06:55:00+00:00,0.16588,1.0,6.016397395707741,90.0,4,moji_strong,0.16607,0.0011454063178200852,2026-06-29 18:55:00+00:00,0.16122,stale_half_day,-2.8092597058114284,-0.03003641186399808,12.0,0.11454063178200852
ARB_USDT,2026-06-29 02:25:00+00:00,0.07438,1.0,13.417585372411938,100.0,4,moji_strong,0.0782,0.05135789190642651,2026-06-29 19:25:00+00:00,0.0782,roi_360min,5.135789190642651,0.04925517612261365,17.0,5.135789190642651
ARKM_USDT,2026-06-29 06:35:00+00:00,0.11638,1.0,8.575356590479464,135.0,6,moji_strong,0.11812,0.014951022512459233,2026-06-29 19:50:00+00:00,0.11634,stale_half_day,-0.03437016669530707,-0.0023430142636191587,13.25,1.4951022512459233
INJ_USDT,2026-06-28 20:10:00+00:00,4.624,1.0,0.21583044982698962,100.0,4,moji_strong,4.851,0.049091695501730176,2026-06-30 01:05:00+00:00,4.654,stale_dud,0.6487889273356455,0.0044749134948096625,28.916666666666668,4.909169550173018
VSN_USDT,2026-06-29 07:10:00+00:00,0.03194,1.0,31.24608641202254,100.0,4,moji_strong,0.03211,0.005322479649342409,2026-06-30 02:10:00+00:00,0.03193,stale_half_day,-0.03130870381967145,-0.0023124608641204025,19.0,0.5322479649342409
BABY_USDT,2026-06-29 06:20:00+00:00,0.013083,1.0,76.28219827256746,85.0,4,moji_medium,0.01399,0.06932660704731343,2026-06-30 04:00:00+00:00,0.01306,stale_half_day,-0.17580065734157851,-0.003754490560268886,21.666666666666668,6.932660704731343
